DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2020-07,2.52,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2020-08,2.28,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2020-09,2.46,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2020-10,2.42,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2020-11,2.42,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2020-12,2.30,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-01,2.25,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-02,1.99,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-03,1.82,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-04,2.80,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-05,2.50,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-06,2.47,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-07,2.47,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-08,2.40,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-09,2.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-10,2.36,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-11,2.60,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2021-12,2.71,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-01,2.20,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-02,1.98,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-03,1.85,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-04,2.57,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-05,2.18,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-06,2.17,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-07,2.12,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-08,2.21,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-09,2.23,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-10,1.89,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-11,2.24,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2022-12,2.05,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-01,2.14,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-02,1.81,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-03,1.70,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-04,2.19,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-05,2.05,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-06,2.00,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-07,1.87,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-08,1.90,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-09,1.86,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-10,1.81,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-11,2.08,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2023-12,1.80,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-01,1.84,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-02,1.64,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-03,1.34,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-04,2.17,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-05,1.93,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-06,1.65,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-07,1.84,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-08,1.87,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Hungary,2024-09,1.85,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-01,41.16,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-02,45.94,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-03,52.03,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-04,44.95,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-05,43.75,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-06,45.44,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-07,43.45,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-08,44.61,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-09,52.71,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-10,48.78,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-11,54.37,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2010-12,41.82,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-01,40.11,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-02,42.08,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-03,48.88,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-04,45.17,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-05,44.66,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-06,45.08,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-07,38.95,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-08,47.69,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-09,51.94,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-10,50.86,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-11,53.57,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2011-12,37.78,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-01,42.11,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-02,39.83,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-03,38.02,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-04,37.41,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-05,39.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-06,35.26,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-07,38.49,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-08,42.86,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-09,42.24,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-10,51.62,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-11,48.88,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2012-12,39.13,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-01,46.01,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-02,42.60,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-03,38.28,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-04,41.02,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-05,41.70,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-06,36.46,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-07,43.79,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-08,39.95,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-09,47.80,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-10,51.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-11,47.31,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2013-12,41.10,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-01,49.35,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-02,45.40,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-03,48.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-04,49.27,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-05,48.77,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-06,46.16,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-07,45.77,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-08,46.29,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-09,53.55,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-10,53.94,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-11,48.16,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2014-12,46.58,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-01,47.21,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-02,45.42,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-03,48.83,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-04,45.59,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-05,43.05,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-06,44.45,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-07,49.08,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-08,45.50,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-09,50.27,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-10,48.85,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-11,50.19,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2015-12,45.71,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-01,47.48,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-02,50.97,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-03,49.12,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-04,45.11,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-05,44.91,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-06,46.65,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-07,45.74,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-08,50.49,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-09,55.00,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-10,50.97,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-11,55.00,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2016-12,46.94,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-01,49.95,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-02,49.30,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-03,51.15,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-04,43.18,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-05,51.09,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-06,52.00,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-07,48.20,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-08,55.20,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-09,54.50,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-10,55.60,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-11,59.94,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2017-12,46.93,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-01,52.89,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-02,49.01,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-03,48.71,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-04,48.19,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-05,49.64,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-06,49.08,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-07,53.50,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-08,53.85,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-09,53.32,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-10,59.30,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-11,61.03,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2018-12,44.04,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-01,57.14,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-02,52.44,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-03,52.21,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-04,51.71,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-05,52.97,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-06,48.51,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-07,55.93,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-08,45.97,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-09,32.97,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-10,61.82,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-11,59.89,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2019-12,48.25,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2020-01,56.11,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2020-02,53.26,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2020-03,55.37,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2020-04,40.86,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2020-05,42.99,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2020-06,56.62,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Ireland,2020-07,58.38,
